DATE,BAMLCC0A0CMTRIV
2016-02-09,2599.72
2016-02-10,2602.40
2016-02-11,2602.40
2016-02-12,2587.74
2016-02-15,2588.63
2016-02-16,2585.49
2016-02-17,2582.81
2016-02-18,2594.58
2016-02-19,2596.86
2016-02-22,2597.23
2016-02-23,2601.89
2016-02-24,2601.76
2016-02-25,2609.58
2016-02-26,2602.03
2016-02-29,2609.23
2016-03-01,2599.63
2016-03-02,2603.22
2016-03-03,2610.44
2016-03-04,2607.91
2016-03-07,2610.52
2016-03-08,2623.52
2016-03-09,2617.87
2016-03-10,2618.91
2016-03-11,2618.70
2016-03-14,2627.74
2016-03-15,2631.53
2016-03-16,2635.56
2016-03-17,2645.93
2016-03-18,2655.09
2016-03-21,2650.29
2016-03-22,2652.17
2016-03-23,2664.24
2016-03-24,2660.01
2016-03-25,.
2016-03-28,2664.67
2016-03-29,2674.18
2016-03-30,2672.06
2016-03-31,2680.05
2016-04-01,2679.95
2016-04-04,2684.58
2016-04-05,2693.12
2016-04-06,2689.33
2016-04-07,2700.03
2016-04-08,2694.26
2016-04-11,2695.71
2016-04-12,2689.00
2016-04-13,2695.78
2016-04-14,2695.66
2016-04-15,2702.99
2016-04-18,2701.56
2016-04-19,2704.21
2016-04-20,2697.77
2016-04-21,2699.58
2016-04-22,2699.35
2016-04-25,2698.18
2016-04-26,2695.97
2016-04-27,2706.62
2016-04-28,2711.48
2016-04-29,2716.21
2016-04-30,2716.51
2016-05-02,2709.60
2016-05-03,2718.62
2016-05-04,2719.44
2016-05-05,2724.64
2016-05-06,2718.63
2016-05-09,2720.80
2016-05-10,2721.23
2016-05-11,2725.14
2016-05-12,2719.18
2016-05-13,2727.04
2016-05-16,2719.37
2016-05-17,2719.28
2016-05-18,2700.35
2016-05-19,2705.52
2016-05-20,2704.95
2016-05-23,2705.71
2016-05-24,2704.27
2016-05-25,2703.13
2016-05-26,2713.14
2016-05-27,2712.17
2016-05-30,2713.03
2016-05-31,2714.74
2016-06-01,2713.39
2016-06-02,2719.41
2016-06-03,2735.36
2016-06-06,2733.74
2016-06-07,2737.10
2016-06-08,2740.57
2016-06-09,2745.65
2016-06-10,2750.26
2016-06-13,2751.73
2016-06-14,2748.03
2016-06-15,2750.13
2016-06-16,2753.11
2016-06-17,2746.29
2016-06-20,2743.65
2016-06-21,2741.37
2016-06-22,2744.63
2016-06-23,2738.96
2016-06-24,2752.43
2016-06-27,2770.33
2016-06-28,2771.38
2016-06-29,2773.69
2016-06-30,2773.91
2016-07-01,2783.38
2016-07-04,2784.27
2016-07-05,2802.81
2016-07-06,2801.19
2016-07-07,2804.76
2016-07-08,2812.49
2016-07-11,2807.87
2016-07-12,2798.78
2016-07-13,2808.53
2016-07-14,2800.16
2016-07-15,2791.55
2016-07-18,2793.64
2016-07-19,2798.68
2016-07-20,2796.19
2016-07-21,2799
2016-07-22,2800.12
2016-07-25,2799.95
2016-07-26,2799.63
2016-07-27,2807.2
2016-07-28,2806.43
2016-07-29,2813.84
2016-07-31,2814.14
2016-08-01,2806.93
2016-08-02,2797.72
2016-08-03,2796.03
2016-08-04,2804.63
2016-08-05,2794.18
2016-08-08,2797.41
2016-08-09,2806.89
2016-08-10,2814.56
2016-08-11,2804.19
2016-08-12,2814.52
2016-08-15,2810.69
2016-08-16,2807.81
2016-08-17,2812.38
2016-08-18,2818.28
2016-08-19,2813.16
2016-08-22,2821.97
2016-08-23,2822.58
2016-08-24,2822.44
2016-08-25,2819
2016-08-26,2810.14
2016-08-29,2824.45
2016-08-30,2822.44
2016-08-31,2821.85
2016-09-01,2821.82
2016-09-02,2816.28
2016-09-05,2817.17
2016-09-06,2826
2016-09-07,2825.47
2016-09-08,2810.7
2016-09-09,2798.69
2016-09-12,2797.62
2016-09-13,2784.93
2016-09-14,2791.27
2016-09-15,2788.71
2016-09-16,2789.75
2016-09-19,2792.28
2016-09-20,2794.88
2016-09-21,2798.73
2016-09-22,2808.57
2016-09-23,2812.47
2016-09-26,2815.32
2016-09-27,2820.49
2016-09-28,2819.7
2016-09-29,2822.53
2016-09-30,2813.72
2016-10-03,2813.16
2016-10-04,2803.48
2016-10-05,2799.58
2016-10-06,2798.35
2016-10-07,2799.82
2016-10-10,2800.71
2016-10-11,2797.84
2016-10-12,2796.47
2016-10-13,2804.19
2016-10-14,2794.23
2016-10-17,2800.93
2016-10-18,2805.3
2016-10-19,2807.03
2016-10-20,2809.11
2016-10-21,2809.46
2016-10-24,2805.92
2016-10-25,2806.89
2016-10-26,2799.47
2016-10-27,2789.98
2016-10-28,2788.01
2016-10-31,2790.43
2016-11-01,2792.06
2016-11-02,2792.23
2016-11-03,2788.02
2016-11-04,2792.4
2016-11-07,2788.84
2016-11-08,2784.59
2016-11-09,2750.29
2016-11-10,2745.58
2016-11-11,2745.88
2016-11-14,2728.12
2016-11-15,2728.62
2016-11-16,2732.94
2016-11-17,2723.85
2016-11-18,2714.25
2016-11-21,2713.39
2016-11-22,2715.57
2016-11-23,2711.36
2016-11-24,2711.65
2016-11-25,2710.71
2016-11-28,2719.43
2016-11-29,2723.82
2016-11-30,2715.67
2016-12-01,2705.68
2016-12-02,2714.25
2016-12-05,2716.41
2016-12-06,2715.32
2016-12-07,2725.01
2016-12-08,2718.86
2016-12-09,2708.55
2016-12-12,2708.82
2016-12-13,2711.45
2016-12-14,2707.57
2016-12-15,2702.51
2016-12-16,2699.25
2016-12-19,2709.8
2016-12-20,2706.43
2016-12-21,2711.91
2016-12-22,2712.12
2016-12-23,2714.95
2016-12-26,.
2016-12-27,2711.9
2016-12-28,2721.62
2016-12-29,2726.38
2016-12-30,2732.63
2016-12-31,2732.66
2017-01-02,.
2017-01-03,2733.81
2017-01-04,2735.99
2017-01-05,2751.07
2017-01-06,2742.95
2017-01-09,2749.83
2017-01-10,2749.06
2017-01-11,2750.53
2017-01-12,2751.8
2017-01-13,2749.46
2017-01-16,2750.35
2017-01-17,2759.64
2017-01-18,2748.83
2017-01-19,2738.95
2017-01-20,2738.93
2017-01-23,2750.59
2017-01-24,2739.86
2017-01-25,2732.46
2017-01-26,2736.54
2017-01-27,2741.8
2017-01-30,2740.6
2017-01-31,2743.87
2017-02-01,2739.82
2017-02-02,2741.38
2017-02-03,2739.17
2017-02-06,2752.19
2017-02-07,2756.13
2017-02-08,2762.65
2017-02-09,2754.31
2017-02-10,2753.22
2017-02-13,2751.51
2017-02-14,2747.23
2017-02-15,2742.97
2017-02-16,2752.16
2017-02-17,2756.34
2017-02-20,2757.24
2017-02-21,2757.32
2017-02-22,2759.1
2017-02-23,2764.49
2017-02-24,2777.15
2017-02-27,2771.4
2017-02-28,2774.91
2017-03-01,2758.27
2017-03-02,2755.96
2017-03-03,2757.09
2017-03-06,2756.62
2017-03-07,2752.04
2017-03-08,2743.49
2017-03-09,2732.7
2017-03-10,2735.51
2017-03-13,2731.81
2017-03-14,2732.38
2017-03-15,2747.25
2017-03-16,2746.15
2017-03-17,2749.99
2017-03-20,2755.36
2017-03-21,2761.93
2017-03-22,2767.63
2017-03-23,2765.39
2017-03-24,2769.59
2017-03-27,2773.64
2017-03-28,2768.61
2017-03-29,2773.41
2017-03-30,2769.06
2017-03-31,2771.49
2017-04-03,2779.4
2017-04-04,2778.39
2017-04-05,2778.14
2017-04-06,2780.92
2017-04-07,2776.97
2017-04-10,2780.35
2017-04-11,2791.27
2017-04-12,2791.6
2017-04-13,2801.53
2017-04-14,.
2017-04-17,2798.06
2017-04-18,2810.07
2017-04-19,2806.31
2017-04-20,2800.8
2017-04-21,2801.86
2017-04-24,2797.78
2017-04-25,2789.74
2017-04-26,2793.14
2017-04-27,2795.92
2017-04-28,2798.54
2017-04-30,2799.14
2017-05-01,2791.28
2017-05-02,2798.22
2017-05-03,2799.22
2017-05-04,2791.86
2017-05-05,2793.21
2017-05-08,2790.76
2017-05-09,2787.57
2017-05-10,2788.57
2017-05-11,2791.43
2017-05-12,2802.72
2017-05-15,2803.24
2017-05-16,2807.34
2017-05-17,2824.31
2017-05-18,2820.34
2017-05-19,2820.68
2017-05-22,2820.5
2017-05-23,2815.49
2017-05-24,2817.97
2017-05-25,2820.33
2017-05-26,2821.65
2017-05-29,2822.56
2017-05-30,2828.34
2017-05-31,2831.68
2017-06-01,2828.96
2017-06-02,2839.6
2017-06-05,2836.17
2017-06-06,2842.39
2017-06-07,2837.9
2017-06-08,2834.84
2017-06-09,2834.4
2017-06-12,2833
2017-06-13,2835.03
2017-06-14,2849.57
2017-06-15,2846.59
2017-06-16,2847.83
2017-06-19,2845.35
2017-06-20,2852.84
2017-06-21,2853.48
2017-06-22,2853.54
2017-06-23,2855.5
2017-06-26,2859.47
2017-06-27,2851
2017-06-28,2848.38
2017-06-29,2842.7
2017-06-30,2838.63
2017-07-03,2833.58
2017-07-04,2833.88
2017-07-05,2836.95
2017-07-06,2831.46
2017-07-07,2828.26
2017-07-10,2833.2
2017-07-11,2835.17
2017-07-12,2842.7
2017-07-13,2839.76
2017-07-14,2844.43
2017-07-17,2848.65
2017-07-18,2857.35
2017-07-19,2858.44
2017-07-20,2860.56
2017-07-21,2867.02
2017-07-24,2863.53
2017-07-25,2851.21
2017-07-26,2858.7
2017-07-27,2854.97
2017-07-28,2860.27
2017-07-31,2859.84
2017-08-01,2868.47
2017-08-02,2867.88
2017-08-03,2873.31
2017-08-04,2865.53
2017-08-07,2867.12
2017-08-08,2860.77
2017-08-09,2865.09
2017-08-10,2866.51
2017-08-11,2866.1
2017-08-14,2864.04
2017-08-15,2857.83
2017-08-16,2866.06
2017-08-17,2870.23
2017-08-18,2870.2
2017-08-21,2872.97
2017-08-22,2868.1
2017-08-23,2875.34
2017-08-24,2871.87
2017-08-25,2876.12
2017-08-28,2878.39
2017-08-29,2880.23
2017-08-30,2879.3
2017-08-31,2884.06
2017-09-01,2877.77
2017-09-04,2878.67
2017-09-05,2893.54
2017-09-06,2885.38
2017-09-07,2893.46
2017-09-08,2892.16
2017-09-11,2881.6
2017-09-12,2875.99
2017-09-13,2873.99
2017-09-14,2876.24
2017-09-15,2877.86
2017-09-18,2874.99
2017-09-19,2875.76
2017-09-20,2872.89
2017-09-21,2874.41
2017-09-22,2877.02
2017-09-25,2885.32
2017-09-26,2884.71
2017-09-27,2871.84
2017-09-28,2875.06
2017-09-29,2877.18
2017-09-30,2877.48
2017-10-02,2878.45
2017-10-03,2881.58
2017-10-04,2882.10
2017-10-05,2879.43
2017-10-06,2876.86
2017-10-09,2877.77
2017-10-10,2883.26
2017-10-11,2883.31
2017-10-12,2886.05
2017-10-13,2893.75
2017-10-16,2890.56
2017-10-17,2893.15
2017-10-18,2886.61
2017-10-19,2890.61
2017-10-20,2881.21
2017-10-23,2884.73
2017-10-24,2881.17
2017-10-25,2875.14
2017-10-26,2874.68
2017-10-27,2879.44
2017-10-30,2890.61
2017-10-31,2889.09
2017-11-01,2889.27
2017-11-02,2893.51
2017-11-03,2893.54
2017-11-06,2896.81
2017-11-07,2897.50
2017-11-08,2893.77
2017-11-09,2889.10
2017-11-10,2874.95
2017-11-13,2876.31
2017-11-14,2878.56
2017-11-15,2884.20
2017-11-16,2881.08
2017-11-17,2883.91
2017-11-20,2883.50
2017-11-21,2888.52
2017-11-22,2895.82
2017-11-23,2896.13
2017-11-24,2893.37
2017-11-27,2896.15
2017-11-28,2895.73
2017-11-29,2888.95
2017-11-30,2885.04
2017-12-01,2896.61
2017-12-04,2895.26
2017-12-05,2901.37
2017-12-06,2904.93
2017-12-07,2896.04
2017-12-08,2896.15
2017-12-11,2897.13
2017-12-12,2896.15
2017-12-13,2906.60
2017-12-14,2909.28
2017-12-15,2910.77
2017-12-18,2904.31
2017-12-19,2891.62
2017-12-20,2884.84
2017-12-21,2891.03
2017-12-22,2890.07
2017-12-25,.
2017-12-26,2895.90
2017-12-27,2907.44
2017-12-28,2905.55
2017-12-29,2909.33
2017-12-31,2909.64
2018-01-01,.
2018-01-02,2898.17
2018-01-03,2901.82
2018-01-04,2901.21
2018-01-05,2898.38
2018-01-08,2899.24
2018-01-09,2890.00
2018-01-10,2891.23
2018-01-11,2897.05
2018-01-12,2897.04
2018-01-15,2897.95
2018-01-16,2901.03
2018-01-17,2895.42
2018-01-18,2889.04
2018-01-19,2883.61
2018-01-22,2880.41
2018-01-23,2887.01
2018-01-24,2882.52
2018-01-25,2892.36
2018-01-26,2887.59
2018-01-29,2883.93
2018-01-30,2878.69
2018-01-31,2882.75
2018-02-01,2874.64
2018-02-02,2861.30
2018-02-05,2868.62
2018-02-06,2868.13
2018-02-07,2857.17
2018-02-08,2852.15
2018-02-09,2847.24
2018-02-12,2844.60
2018-02-13,2840.86
2018-02-14,2829.94
2018-02-15,2837.13
2018-02-16,2840.08
2018-02-19,2841.00
2018-02-20,2837.33
2018-02-21,2828.03
2018-02-22,2831.90
2018-02-23,2838.14
2018-02-26,2841.19
2018-02-27,2834.28
2018-02-28,2839.61
2018-03-01,2844.47
2018-03-02,2833.69
2018-03-05,2831.80
2018-03-06,2835.25
2018-03-07,2832.18
2018-03-08,2835.15
2018-03-09,2829.76
2018-03-12,2832.90
2018-03-13,2834.49
2018-03-14,2839.49
2018-03-15,2835.88
2018-03-16,2833.44
2018-03-19,2833.83
2018-03-20,2826.29
2018-03-21,2821.22
2018-03-22,2829.12
2018-03-23,2827.16
2018-03-26,2826.04
2018-03-27,2835.90
2018-03-28,2837.60
2018-03-29,2845.41
2018-03-30,.
2018-03-31,2845.72
2018-04-02,2847.49
2018-04-03,2839.35
2018-04-04,2838.79
2018-04-05,2834.57
2018-04-06,2845.92
2018-04-09,2846.51
2018-04-10,2846.85
2018-04-11,2848.65
2018-04-12,2842.90
2018-04-13,2844.02
2018-04-16,2845.30
2018-04-17,2849.40
2018-04-18,2839.02
2018-04-19,2828.33
2018-04-20,2821.42
2018-04-23,2818.67
2018-04-24,2815.54
2018-04-25,2806.64
2018-04-26,2811.81
2018-04-27,2818.23
2018-04-30,2821.48
2018-05-01,2812.07
2018-05-02,2812.54
2018-05-03,2813.80
2018-05-04,2812.60
2018-05-07,2812.40
2018-05-08,2809.29
2018-05-09,2805.00
2018-05-10,2812.06
2018-05-11,2815.27
2018-05-14,2814.34
2018-05-15,2798.94
2018-05-16,2797.48
2018-05-17,2793.91
2018-05-18,2800.19
2018-05-21,2800.86
2018-05-22,2801.08
2018-05-23,2809.78
2018-05-24,2815.49
2018-05-25,2822.68
2018-05-28,2823.61
2018-05-29,2844.91
2018-05-30,2830.99
2018-05-31,2834.18
2018-06-01,2822.76
2018-06-04,2817.48
2018-06-05,2819.69
2018-06-06,2809.29
2018-06-07,2816.91
2018-06-08,2815.50
2018-06-11,2811.99
2018-06-12,2812.75
2018-06-13,2809.99
2018-06-14,2816.22
2018-06-15,2819.34
2018-06-18,2817.02
2018-06-19,2819.189
2018-06-20,2811.93
2018-06-21,2811.35
2018-06-22,2809.96
2018-06-25,2812.61
2018-06-26,2812.16
2018-06-27,2821.57
2018-06-28,2817.37
2018-06-29,2818.58
2018-06-30,2818.89
2018-07-02,2816.75
2018-07-03,2823.06
2018-07-04,2823.38
2018-07-05,2826.09
2018-07-06,2830.55
2018-07-09,2829.74
2018-07-10,2831.02
2018-07-11,2836.08
2018-07-12,2836.91
2018-07-13,2842.29
2018-07-16,2838.93
2018-07-17,2838.27
2018-07-18,2836.78
2018-07-19,2841.84
2018-07-20,2833.71
2018-07-23,2823.01
2018-07-24,2830.86
2018-07-25,2835.04
2018-07-26,2831.74
2018-07-27,2836.38
2018-07-30,2835.12
2018-07-31,2839.77
2018-08-01,2833.24
2018-08-02,2836.08
2018-08-03,2843.21
2018-08-06,2847.61
2018-08-07,2842.35
2018-08-08,2840.97
2018-08-09,2844.67
2018-08-10,2853.46
2018-08-13,2847.67
2018-08-14,2846.02
2018-08-15,2852.75
2018-08-16,2852.06
2018-08-17,2852.81
2018-08-20,2862.66
2018-08-21,2859.52
2018-08-22,2861.35
2018-08-23,2861.81
2018-08-24,2860.83
2018-08-27,2858.20
2018-08-28,2852.70
2018-08-29,2853.61
2018-08-30,2855.94
2018-08-31,2855.22
2018-09-03,2856.16
2018-09-04,2845.29
2018-09-05,2845.50
2018-09-06,2851.20
2018-09-07,2841.06
2018-09-10,2844.24
2018-09-11,2838.93
2018-09-12,2843.52
2018-09-13,2846.07
2018-09-14,2842.83
2018-09-17,2843.64
2018-09-18,2835.36
2018-09-19,2829.96
2018-09-20,2835.82
2018-09-21,2838.39
2018-09-24,2837.17
2018-09-25,2834.56
2018-09-26,2842.07
2018-09-27,2844.47
2018-09-28,2845.30
2018-09-30,2845.93
2018-10-01,2841.20
2018-10-02,2846.85
2018-10-03,2830.88
2018-10-04,2822.84
2018-10-05,2814.96
2018-10-08,2815.92
2018-10-09,2820.45
2018-10-10,2817.39
2018-10-11,2827.12
2018-10-12,2825.92
2018-10-15,2823.23
2018-10-16,2824.88
2018-10-17,2820.02
2018-10-18,2819.26
2018-10-19,2813.91
2018-10-22,2814.04
2018-10-23,2814.09
2018-10-24,2822.38
2018-10-25,2816.47
2018-10-26,2822.34
2018-10-29,2821.76
2018-10-30,2813.86
2018-10-31,2807.48
2018-11-01,2808.70
2018-11-02,2798.80
2018-11-05,2803.04
2018-11-06,2804.96
2018-11-07,2808.11
2018-11-08,2806.27
2018-11-09,2811.39
2018-11-12,2812.35
2018-11-13,2812.81
2018-11-14,2810.29
2018-11-15,2802.84
2018-11-16,2808.63
2018-11-19,2808.61
2018-11-20,2804.83
2018-11-21,2804.90
2018-11-22,2805.22
2018-11-23,2806.26
2018-11-26,2805.62
2018-11-27,2803.71
2018-11-28,2802.80
2018-11-29,2801.84
2018-11-30,2802.12
2018-12-03,2810.39
2018-12-04,2819.57
2018-12-05,2819.89
2018-12-06,2820.17
2018-12-07,2823.24
2018-12-10,2822.54
2018-12-11,2822.36
2018-12-12,2823.33
2018-12-13,2825.48
2018-12-14,2829.25
2018-12-17,2836.37
2018-12-18,2841.89
2018-12-19,2850.51
2018-12-20,2842.00
2018-12-21,2837.81
2018-12-24,2843.55
2018-12-25,.
2018-12-26,2834.39
2018-12-27,2839.53
2018-12-28,2837.54
2018-12-31,2844.18
2019-01-01,.
2019-01-02,2849.22
2019-01-03,2863.31
2019-01-04,2847.57
2019-01-07,2849.03
2019-01-08,2848.17
2019-01-09,2851.02
2019-01-10,2849.53
2019-01-11,2855.49
2019-01-14,2852.56
2019-01-15,2852.72
2019-01-16,2853.89
2019-01-17,2855.09
2019-01-18,2856.56
2019-01-21,2857.53
2019-01-22,2868.35
2019-01-23,2868.54
2019-01-24,2878.31
2019-01-25,2875.78
2019-01-28,2878.72
2019-01-29,2884.96
2019-01-30,2888.22
2019-01-31,2903.72
2019-02-01,2900.19
2019-02-04,2898.78
2019-02-05,2907.14
2019-02-06,2907.81
2019-02-07,2912.81
2019-02-08,2916.36
2019-02-11,2913.10
2019-02-12,2910.37
2019-02-13,2908.45
2019-02-14,2913.99
2019-02-15,2915.42
2019-02-18,2916.39
2019-02-19,2919.30
2019-02-20,2917.60
2019-02-21,2910.02
2019-02-22,2917.04
2019-02-25,2917.47
2019-02-26,2923.54
2019-02-27,2914.23
2019-02-28,2914.16
2019-03-01,2909.41
2019-03-04,2916.88
2019-03-05,2917.28
2019-03-06,2921.17
2019-03-07,2929.86
2019-03-08,2930.66
2019-03-11,2929.15
2019-03-12,2938.49
2019-03-13,2936.99
2019-03-14,2933.23
2019-03-15,2940.49
2019-03-18,2942.38
2019-03-19,2941.13
2019-03-20,2952.60
2019-03-21,2956.05
2019-03-22,2972.67
2019-03-25,2979.95
2019-03-26,2982.25
2019-03-27,2990.35
2019-03-28,2989.22
2019-03-29,2986.39
2019-03-31,2986.72
2019-04-01,2974.60
2019-04-02,2977.83
2019-04-03,2973.05
2019-04-04,2975.78
2019-04-05,2980.06
2019-04-08,2979.04
2019-04-09,2984.60
2019-04-10,2989.77
2019-04-11,2987.26
2019-04-12,2983.68
2019-04-15,2987.62
2019-04-16,2982.56
2019-04-17,2983.99
2019-04-18,2989.72
2019-04-19,.
2019-04-22,2983.64
2019-04-23,2988.12
2019-04-24,2997.56
2019-04-25,2996.20
2019-04-26,3002.99
2019-04-29,2997.85
2019-04-30,3003.35
2019-05-01,3004.59
2019-05-02,2994.52
2019-05-03,2998.85
2019-05-06,3003.38
2019-05-07,3011.18
2019-05-08,3003.91
2019-05-09,3004.62
2019-05-10,3004.27
2019-05-13,3009.94
2019-05-14,3007.86
2019-05-15,3015.06
2019-05-16,3012.13
2019-05-17,3014.25
2019-05-20,3010.48
2019-05-21,3008.20
2019-05-22,3012.66
2019-05-23,3025.61
2019-05-24,3019.79
2019-05-27,3020.78
2019-05-28,3029.37
2019-05-29,3030.14
2019-05-30,3034.85
2019-05-31,3046.43
2019-06-03,3056.37
2019-06-04,3049.02
2019-06-05,3049.25
2019-06-06,3050.25
2019-06-07,3060.71
2019-06-10,3054.90
2019-06-11,3057.32
2019-06-12,3058.43
2019-06-13,3065.55
2019-06-14,3065.33
2019-06-17,3068.76
2019-06-18,3077.54
2019-06-19,3086.57
2019-06-20,3098.42
2019-06-21,3091.32
2019-06-24,3106.30
2019-06-25,3108.48
2019-06-26,3100.57
2019-06-27,3111.85
2019-06-28,3115.84
2019-06-30,3116.50
2019-07-01,3113.58
2019-07-02,3126.16
2019-07-03,3133.00
2019-07-04,3133.33
2019-07-05,3115.72
2019-07-08,3119.40
2019-07-09,3114.20
2019-07-10,3112.35
2019-07-11,3101.86
2019-07-12,3105.18
2019-07-15,3109.77
2019-07-16,3104.59
2019-07-17,3116.33
2019-07-18,3119.96
2019-07-19,3119.61
2019-07-22,3123.32
2019-07-23,3119.55
2019-07-24,3126.89
2019-07-25,3124.16
2019-07-26,3125.04
2019-07-29,3131.25
2019-07-30,3128.62
2019-07-31,3136.92
2019-08-01,3158.50
2019-08-02,3161.46
2019-08-05,3176.06
2019-08-06,3175.28
2019-08-07,3184.15
2019-08-08,3179.46
2019-08-09,3177.55
2019-08-12,3197.24
2019-08-13,3190.06
2019-08-14,3205.30
2019-08-15,3213.88
2019-08-16,3212.19
2019-08-19,3200.64
2019-08-20,3211.85
2019-08-21,3212.54
2019-08-22,3207.21
2019-08-23,3225.09
2019-08-26,3221.15
2019-08-27,3234.37
2019-08-28,3238.20
2019-08-29,3229.00
2019-08-30,3232.08
2019-08-31,3232.16
2019-09-02,3232.83
2019-09-03,3238.01
2019-09-04,3239.11
2019-09-05,3217.85
2019-09-06,3224.31
2019-09-09,3210.37
2019-09-10,3192.09
2019-09-11,3187.34
2019-09-12,3178.15
2019-09-13,3157.24
2019-09-16,3171.10
2019-09-17,3176.76
2019-09-18,3184.35
2019-09-19,3190.76
2019-09-20,3196.93
2019-09-23,3207.70
2019-09-24,3220.71
2019-09-25,3198.23
2019-09-26,3209.29
2019-09-27,3211.09
2019-09-30,3212.17
2019-10-01,3218.16
2019-10-02,3220.41
2019-10-03,3232.29
2019-10-04,3238.34
2019-10-07,3231.03
2019-10-08,3231.42
2019-10-09,3222.97
2019-10-10,3210.12
2019-10-11,3198.40
2019-10-14,3199.40
2019-10-15,3200.29
2019-10-16,3205.33
2019-10-17,3206.18
2019-10-18,3209.26
2019-10-21,3204.01
2019-10-22,3212.92
2019-10-23,3213.32
2019-10-24,3213.92
2019-10-25,3208.84
2019-10-28,3202.04
2019-10-29,3206.21
2019-10-30,3212.76
2019-10-31,3231.82
2019-11-01,3226.78
2019-11-04,3217.21
2019-11-05,3203.46
2019-11-06,3215.15
2019-11-07,3196.09
2019-11-08,3194.38
2019-11-11,3195.39
2019-11-12,3201.18
2019-11-13,3207.91
2019-11-14,3218.35
2019-11-15,3214.70
2019-11-18,3220.23
2019-11-19,3225.67
2019-11-20,3233.56
2019-11-21,3225.63
2019-11-22,3227.13
2019-11-25,3233.73
2019-11-26,3242.43
2019-11-27,3239.07
2019-11-28,.
2019-11-29,3238.49
2019-11-30,3238.82
2019-12-02,3224.51
2019-12-03,3249.29
2019-12-04,3237.63
2019-12-05,3238.00
2019-12-06,3233.16
2019-12-09,3238.88
2019-12-10,3240.98
2019-12-11,3250.15
2019-12-12,3230.49
2019-12-13,3251.11
2019-12-16,3240.77
2019-12-17,3243.31
2019-12-18,3239.36
2019-12-19,3244.49
2019-12-20,3244.38
2019-12-23,3241.99
2019-12-24,3247.71
2019-12-25,.
2019-12-26,3249.20
2019-12-27,3257.10
2019-12-30,3253.18
2019-12-31,3249.02
2020-01-01,.
2020-01-02,3256.10
2020-01-03,3272.65
2020-01-06,3263.67
2020-01-07,3258.23
2020-01-08,3247.32
2020-01-09,3256.19
2020-01-10,3267.81
2020-01-13,3264.51
2020-01-14,3269.38
2020-01-15,3276.28
2020-01-16,3274.85
2020-01-17,3273.05
2020-01-20,3274.06
2020-01-21,3289.66
2020-01-22,3293.15
2020-01-23,3297.67
2020-01-24,3308.01
2020-01-27,3316.07
2020-01-28,3307.86
2020-01-29,3320.21
2020-01-30,3322.10
2020-01-31,3326.21
2020-02-03,3327.40
2020-02-04,3312.40
2020-02-05,3307.16
2020-02-06,3313.72
2020-02-07,3328.74
2020-02-10,3334.37
2020-02-11,3327.65
2020-02-12,3321.55
2020-02-13,3325.28
2020-02-14,3332.55
2020-02-17,3333.55
2020-02-18,3340.14
2020-02-19,3337.64
2020-02-20,3344.47
2020-02-21,3353.08
2020-02-24,3363.53
2020-02-25,3365.37
2020-02-26,3365.30
2020-02-27,3352.81
2020-02-28,3368.46
2020-02-29,3369.13
2020-03-02,3370.82
2020-03-03,3386.55
2020-03-04,3394.78
2020-03-05,3403.64
2020-03-06,3431.79
2020-03-09,3381.48
2020-03-10,3323.69
2020-03-11,3289.97
2020-03-12,3219.04
2020-03-13,3187.61
2020-03-16,3186.53
2020-03-17,3102.56
2020-03-18,2985.98
2020-03-19,2935.92
2020-03-20,2912.16
2020-03-23,2925.22
2020-03-24,2953.53
2020-03-25,2999.84
2020-03-26,3049.19
2020-03-27,3078.06
2020-03-30,3105.81
2020-03-31,3117.32
2020-04-01,3122.70
2020-04-02,3121.87
2020-04-03,3126.03
2020-04-06,3119.87
2020-04-07,3133.45
2020-04-08,3147.79
2020-04-09,3203.71
2020-04-10,.
2020-04-13,3232.21
2020-04-14,3250.72
2020-04-15,3269.85
2020-04-16,3279.72
2020-04-17,3272.32
2020-04-20,3273.33
2020-04-21,3274.78
2020-04-22,3265.87
2020-04-23,3276.23
2020-04-24,3279.36
2020-04-27,3267.06
2020-04-28,3278.85
2020-04-29,3280.08
2020-04-30,3281.69
2020-05-01,3275.74
2020-05-04,3270.83
2020-05-05,3267.82
2020-05-06,3251.72
2020-05-07,3266.23
2020-05-08,3247.87
2020-05-11,3232.24
2020-05-12,3246.86
2020-05-13,3255.18
2020-05-14,3263.17
2020-05-15,3263.89
2020-05-18,3258.06
2020-05-19,3278.73
2020-05-20,3300.99
2020-05-21,3308.89
2020-05-22,3315.17
2020-05-25,3316.17
2020-05-26,3314.79
2020-05-27,3322.48
2020-05-28,3321.61
2020-05-29,3338.72
2020-05-31,3339.06
2020-06-01,3337.70
2020-06-02,3342.24
2020-06-03,3342.79
2020-06-04,3338.91
2020-06-05,3350.99
2020-06-08,3366.51
2020-06-09,3374.60
2020-06-10,3385.76
2020-06-11,3386.29
2020-06-12,3375.35
2020-06-15,3372.59
2020-06-16,3388.90
2020-06-17,3395.34
2020-06-18,3402.39
2020-06-19,3404.29
2020-06-22,3403.80
2020-06-23,3401.66
2020-06-24,3399.39
2020-06-25,3399.16
2020-06-26,3406.26
2020-06-29,3404.12
2020-06-30,3406.35
2020-07-01,3409.53
2020-07-02,3421.09
2020-07-03,3421.42
2020-07-06,3428.52
2020-07-07,3440.60
2020-07-08,3440.84
2020-07-09,3455.90
2020-07-10,3449.46
